"Date","O18"
1947-10-15,-4.27535104751587
1947-11-15,-3.1562557220459
1947-12-15,-2.68576240539551
1948-01-15,-4.81374549865723
1948-02-15,-8.47611522674561
1948-03-15,-4.86308574676514
1948-04-15,-4.99398517608643
1948-05-15,-7.16454315185547
1948-06-15,-5.45680856704712
1948-07-15,-6.75207853317261
1948-08-15,-4.98570108413696
1948-09-15,-4.85500717163086
1948-10-15,-4.83614635467529
1948-11-15,-3.19669580459595
1948-12-15,-3.3108184337616
1949-01-15,-4.72406005859375
1949-02-15,-3.37902879714966
1949-03-15,-4.87888669967651
1949-04-15,-3.46161007881165
1949-05-15,-4.82679033279419
1949-06-15,-6.63284826278687
1949-07-15,-6.69052076339722
1949-08-15,-6.89865207672119
1949-09-15,-4.71806144714355
1949-10-15,-3.5673360824585
1949-11-15,-3.61263704299927
1949-12-15,-2.48880386352539
1950-01-15,-3.43519854545593
1950-02-15,-3.31387138366699
1950-03-15,-4.15174674987793
1950-04-15,-3.65515542030334
1950-05-15,-4.89059543609619
1950-06-15,-5.66363143920898
1950-07-15,-6.96053838729858
1950-08-15,-6.440758228302
1950-09-15,-5.04104089736938
1950-10-15,-3.92816734313965
1950-11-15,-4.111647605896
1950-12-15,-4.08087539672852
1951-01-15,-4.0642523765564
1951-02-15,-4.60535430908203
1951-03-15,-4.74471044540405
1951-04-15,-3.75799703598022
1951-05-15,-6.24147272109985
1951-06-15,-5.36356019973755
1951-07-15,-7.13369035720825
1951-08-15,-4.64445018768311
1951-09-15,-4.35966682434082
1951-10-15,-2.95715832710266
1951-11-15,-3.69144368171692
1951-12-15,-3.49772191047668
1952-01-15,-3.7215428352356
1952-02-15,-3.30139684677124
1952-03-15,-4.76760005950928
1952-04-15,-4.49121856689453
1952-05-15,-5.56065940856934
1952-06-15,-5.77683401107788
1952-07-15,-5.63830471038818
1952-08-15,-4.94193983078003
1952-09-15,-4.28184366226196
1952-10-15,-3.40194249153137
1952-11-15,-4.1592116355896
1952-12-15,-5.26028108596802
1953-01-15,-4.2555136680603
1953-02-15,-3.08698701858521
1953-03-15,-3.24500513076782
1953-04-15,-4.17435503005981
1953-05-15,-4.58385229110718
1953-06-15,-7.98015165328979
1953-07-15,-4.530677318573
1953-08-15,-4.62723779678345
1953-09-15,-7.07199716567993
1953-10-15,-3.86068654060364
1953-11-15,-4.15973043441772
1953-12-15,-2.61056709289551
1954-01-15,-7.37738275527954
1954-02-15,-3.335777759552
1954-03-15,-4.33563375473022
1954-04-15,-4.82937145233154
1954-05-15,-5.51118230819702
1954-06-15,-4.80439424514771
1954-07-15,-5.54039239883423
1954-08-15,-5.14138889312744
1954-09-15,-5.94278430938721
1954-10-15,-4.85783195495605
1954-11-15,-5.41922950744629
1954-12-15,-1.71140718460083
1955-01-15,-2.12604069709778
1955-02-15,-5.16414642333984
1955-03-15,-3.9268786907196
1955-04-15,-3.8250138759613
1955-05-15,-5.13545894622803
1955-06-15,-6.6077823638916
1955-07-15,-5.02483606338501
1955-08-15,-6.79576635360718
1955-09-15,-5.94642400741577
1955-10-15,-5.14364910125732
1955-11-15,-4.28509855270386
1955-12-15,-3.52899742126465
1956-01-15,-5.46623706817627
1956-02-15,-7.85031986236572
1956-03-15,-4.31602764129639
1956-04-15,-6.87915134429932
1956-05-15,-4.08301591873169
1956-06-15,-6.54543781280518
1956-07-15,-5.57052373886108
1956-08-15,-7.25689697265625
1956-09-15,-5.97847270965576
1956-10-15,-4.82572269439697
1956-11-15,-3.18945002555847
1956-12-15,-3.65051078796387
1957-01-15,-4.48451805114746
1957-02-15,-6.65339183807373
1957-03-15,-3.90779662132263
1957-04-15,-3.72897624969482
1957-05-15,-5.24219179153442
1957-06-15,-5.55269050598145
1957-07-15,-5.95557069778442
1957-08-15,-4.66945505142212
1957-09-15,-4.06610155105591
1957-10-15,-3.67277836799622
1957-11-15,-4.33423042297363
1957-12-15,-8.0294189453125
1958-01-15,-3.50690102577209
1958-02-15,-5.86933374404907
1958-03-15,-3.49219918251038
1958-04-15,-4.56392812728882
1958-05-15,-4.23867702484131
1958-06-15,-4.79461479187012
1958-07-15,-6.22161626815796
1958-08-15,-6.27756404876709
1958-09-15,-4.38251113891602
1958-10-15,-4.39405155181885
1958-11-15,-3.55612874031067
1958-12-15,-4.22756147384644
1959-01-15,-3.99118781089783
1959-02-15,-2.56408619880676
1959-03-15,-3.58421325683594
1959-04-15,-3.94660711288452
1959-05-15,-4.13402462005615
1959-06-15,-5.43745136260986
1959-07-15,-6.33628273010254
1959-08-15,-5.2237753868103
1959-09-15,-3.82827377319336
1959-10-15,-3.03028202056885
1959-11-15,-5.13004875183105
1959-12-15,-6.99889326095581
1960-01-15,-4.67127990722656
1960-02-15,-4.54398107528687
1960-03-15,-4.59501504898071
1960-04-15,-6.05590486526489
1960-05-15,-4.89782762527466
1960-06-15,-4.09056520462036
