"Date","O18"
1943-11-15,-4.79992341995239
1943-12-15,-0.871811747550964
1944-01-15,-2.63614630699158
1944-02-15,-2.5474796295166
1944-03-15,-4.09239912033081
1944-04-15,-3.66692709922791
1944-05-15,-5.47934246063232
1944-06-15,-6.7868595123291
1944-07-15,-5.26164388656616
1944-08-15,-3.51635813713074
1944-09-15,-4.10924959182739
1944-10-15,-3.11788010597229
1944-11-15,-4.37344694137573
1944-12-15,-2.24736332893372
1945-01-15,-3.57028079032898
1945-02-15,-2.38048219680786
1945-03-15,-4.36861848831177
1945-04-15,-4.05452108383179
1945-05-15,-5.08190107345581
1945-06-15,-7.10242366790771
1945-07-15,-6.02777338027954
1945-08-15,-6.34507846832275
1945-09-15,-5.95437049865723
1945-10-15,-3.92623496055603
1945-11-15,-3.56393456459045
1945-12-15,-3.98630928993225
1946-01-15,-7.81625318527222
1946-02-15,-5.11673545837402
1946-03-15,-2.01914811134338
1946-04-15,-4.04951667785645
1946-05-15,-6.68575954437256
1946-06-15,-2.59713411331177
1946-07-15,-6.62751960754395
1946-08-15,-5.24140405654907
1946-09-15,-4.25175142288208
1946-10-15,-0.11682340502739
1946-11-15,-2.64723634719849
1946-12-15,-2.81248450279236
1947-01-15,-5.32935333251953
1947-02-15,-4.7831244468689
1947-03-15,-4.09165954589844
1947-04-15,-6.72146511077881
1947-05-15,-4.62938213348389
1947-06-15,-6.18904161453247
1947-07-15,-6.76076030731201
1947-08-15,-5.89772462844849
1947-09-15,-4.31972980499268
1947-10-15,-3.9095287322998
1947-11-15,-2.11845135688782
1947-12-15,-1.52386951446533
1948-01-15,-3.46389985084534
1948-02-15,-6.18757104873657
1948-03-15,-3.08255982398987
1948-04-15,-3.60080718994141
1948-05-15,-7.84993696212769
1948-06-15,-6.28992033004761
1948-07-15,-6.19151639938354
1948-08-15,-4.0497145652771
1948-09-15,-5.21974515914917
1948-10-15,-3.79606652259827
1948-11-15,-2.4611976146698
1948-12-15,-2.77411651611328
1949-01-15,-6.500572681427
1949-02-15,-2.09213995933533
1949-03-15,-4.68465852737427
1949-04-15,-2.65176057815552
1949-05-15,-4.92837047576904
1949-06-15,-6.83178663253784
1949-07-15,-5.63018226623535
1949-08-15,-5.74563264846802
1949-09-15,-3.06611680984497
1949-10-15,-2.5505747795105
1949-11-15,-4.70283174514771
1949-12-15,-1.91975057125092
1950-01-15,-1.65928304195404
1950-02-15,-3.46510338783264
1950-03-15,-3.90266942977905
1950-04-15,-2.67331409454346
1950-05-15,-3.80815577507019
1950-06-15,-5.30514240264893
1950-07-15,-7.12542915344238
1950-08-15,-6.25133419036865
1950-09-15,-4.03829717636108
1950-10-15,-4.27504396438599
1950-11-15,-2.49507737159729
1950-12-15,-3.44004893302917
1951-01-15,-3.28648686408997
1951-02-15,-6.46221685409546
1951-03-15,-6.18432188034058
1951-04-15,-3.39180374145508
1951-05-15,-5.92707777023315
1951-06-15,-6.62445592880249
1951-07-15,-6.0450267791748
1951-08-15,-3.60091948509216
1951-09-15,-3.24079823493958
1951-10-15,-1.78380107879639
1951-11-15,-4.6061315536499
1951-12-15,-2.16724967956543
1952-01-15,-4.16453838348389
1952-02-15,-2.3725152015686
1952-03-15,-4.57325887680054
1952-04-15,-2.74558162689209
1952-05-15,-3.57159852981567
1952-06-15,-5.1366548538208
1952-07-15,-5.93931436538696
1952-08-15,-4.54931211471558
1952-09-15,-2.93805742263794
1952-10-15,-1.99481070041656
1952-11-15,-3.5851001739502
1952-12-15,-7.82732963562012
1953-01-15,-1.89242959022522
1953-02-15,-3.44691300392151
1953-03-15,-2.75826644897461
1953-04-15,-2.92920207977295
1953-05-15,-4.28240919113159
1953-06-15,-7.06043815612793
1953-07-15,-3.46076917648315
1953-08-15,-3.47681045532227
1953-09-15,-5.8406195640564
1953-10-15,-2.17438292503357
1953-11-15,-6.02790498733521
1953-12-15,-2.6335597038269
1954-01-15,-9.52917575836182
1954-02-15,-2.22978043556213
1954-03-15,-4.52115964889526
1954-04-15,-3.97223663330078
1954-05-15,-5.04736423492432
1954-06-15,-6.61421537399292
1954-07-15,-4.59519147872925
1954-08-15,-4.61247158050537
1954-09-15,-4.85145998001099
1954-10-15,-6.8973822593689
1954-11-15,-5.63811731338501
1954-12-15,-1.45992290973663
1955-01-15,-3.18240904808044
1955-02-15,-4.27100944519043
1955-03-15,-3.65658354759216
1955-04-15,-4.00012159347534
1955-05-15,-5.44925308227539
1955-06-15,-5.38623857498169
1955-07-15,-4.51350402832031
1955-08-15,-5.79078578948975
1955-09-15,-5.48961448669434
1955-10-15,-4.94152593612671
1955-11-15,-2.88799977302551
1955-12-15,-3.52683901786804
1956-01-15,-5.86204147338867
1956-02-15,-7.47947120666504
1956-03-15,-6.50998210906982
1956-04-15,-9.71976566314697
1956-05-15,-3.16302490234375
1956-06-15,-6.62110424041748
1956-07-15,-6.083740234375
1956-08-15,-7.14065265655518
1956-09-15,-4.75952959060669
1956-10-15,-3.56795597076416
1956-11-15,-1.72897577285767
1956-12-15,-3.62952637672424
1957-01-15,-3.30243110656738
1957-02-15,-7.28675603866577
1957-03-15,-3.14935922622681
1957-04-15,-2.75301384925842
1957-05-15,-7.25536489486694
1957-06-15,-4.28193855285645
1957-07-15,-4.86993932723999
1957-08-15,-3.8001663684845
1957-09-15,-3.63895630836487
1957-10-15,-1.32561051845551
1957-11-15,-3.98535943031311
1957-12-15,-6.31391143798828
1958-01-15,-3.16366291046143
1958-02-15,-4.8931450843811
1958-03-15,-2.38600182533264
1958-04-15,-4.61931562423706
1958-05-15,-4.51763010025024
1958-06-15,-4.43580770492554
1958-07-15,-5.98737335205078
1958-08-15,-4.82216644287109
1958-09-15,-3.08038020133972
1958-10-15,-4.37653112411499
1958-11-15,-3.34976267814636
1958-12-15,-3.46897625923157
1959-01-15,-5.92964553833008
1959-02-15,-6.11531352996826
1959-03-15,-2.9525294303894
1959-04-15,-3.49530625343323
1959-05-15,-5.48024082183838
1959-06-15,-6.35815286636353
1959-07-15,-5.46719598770142
1959-08-15,-3.71614384651184
1959-09-15,-3.36850905418396
1959-10-15,-0.698150217533112
1959-11-15,-5.10006046295166
1959-12-15,-5.33429288864136
1960-01-15,-7.68656444549561
1960-02-15,-5.27303457260132
1960-03-15,-3.87212085723877
1960-04-15,-6.37168550491333
1960-05-15,-4.59400320053101
1960-06-15,-5.19775390625
1960-07-15,-6.13192987442017
1960-08-15,-6.11286449432373
1960-09-15,-3.72171235084534
1960-10-15,-2.10009264945984
1960-11-15,-0.994255781173706
1960-12-15,-1.62056052684784
1961-01-15,-5.42654705047607
1961-02-15,-2.59940242767334
1961-03-15,-2.84845471382141
1961-04-15,-3.19114065170288
1961-05-15,-3.98345851898193
1961-06-15,-6.61336803436279
1961-07-15,-5.50289011001587
1961-08-15,-6.92967128753662
1961-09-15,-3.68835282325745
1961-10-15,-4.31611824035645
1961-11-15,-8.06921577453613
1961-12-15,-5.78552579879761
1962-01-15,-2.51550841331482
1962-02-15,-2.1138904094696
1962-03-15,-2.2905421257019
1962-04-15,-6.15843629837036
1962-05-15,-4.72392225265503
1962-06-15,-7.58497095108032
1962-07-15,-5.4268217086792
1962-08-15,-3.09155058860779
1962-09-15,-3.79891204833984
1962-10-15,-4.13571929931641
1962-11-15,-5.56038904190063
1962-12-15,-3.04196715354919
1963-01-15,-4.26647520065308
1963-02-15,-3.02665376663208
1963-03-15,-4.81109762191772
1963-04-15,-4.13260650634766
1963-05-15,-4.51230764389038
1963-06-15,-5.26508665084839
1963-07-15,-3.90829706192017
1963-08-15,-5.55668258666992
1963-09-15,-3.2415452003479
1963-10-15,-1.37145733833313
1963-11-15,-4.62721109390259
1963-12-15,-2.84723305702209
1964-01-15,-4.04382944107056
1964-02-15,-2.49647688865662
1964-03-15,-3.98032474517822
1964-04-15,-3.07659602165222
1964-05-15,-4.93245887756348
1964-06-15,-4.97073936462402
1964-07-15,-8.0690336227417
1964-08-15,-6.01929950714111
1964-09-15,-5.13901042938232
1964-10-15,-3.46875929832458
1964-11-15,-5.9306206703186
1964-12-15,-2.78888392448425
1965-01-15,-6.20349025726318
1965-02-15,-3.925208568573
1965-03-15,-4.2361011505127
1965-04-15,-3.98235106468201
1965-05-15,-5.87400531768799
1965-06-15,-6.68538045883179
1965-07-15,-5.0334095954895
1965-08-15,-4.53307437896729
1965-09-15,-4.21972894668579
1965-10-15,-2.7948203086853
1965-11-15,-2.7448410987854
1965-12-15,-2.21214556694031
1966-01-15,-3.99256777763367
1966-02-15,-3.14040517807007
1966-03-15,-2.998939037323
1966-04-15,-4.00975751876831
1966-05-15,-5.21608877182007
1966-06-15,-6.55359315872192
1966-07-15,-4.8422908782959
1966-08-15,-4.34781503677368
1966-09-15,-2.87722992897034
1966-10-15,-3.14463233947754
1966-11-15,-3.26310515403748
1966-12-15,-2.52589273452759
1967-01-15,-1.50933599472046
1967-02-15,-1.84620404243469
1967-03-15,-2.57965850830078
1967-04-15,-5.12440776824951
1967-05-15,-4.82428550720215
1967-06-15,-6.34415626525879
1967-07-15,-5.90381145477295
1967-08-15,-4.95532703399658
1967-09-15,-4.95141792297363
1967-10-15,-4.44007062911987
1967-11-15,-2.7672381401062
1967-12-15,-5.07950115203857
1968-01-15,-5.33700370788574
1968-02-15,-5.06134366989136
1968-03-15,-4.30907344818115
1968-04-15,-3.29874587059021
1968-05-15,-5.92575931549072
1968-06-15,-7.92604923248291
1968-07-15,-7.03714275360107
1968-08-15,-5.49748849868774
1968-09-15,-3.56885719299316
1968-10-15,-2.61396241188049
1968-11-15,-3.00430274009705
1968-12-15,-2.99182271957397
1969-01-15,-3.05655813217163
1969-02-15,-4.00133085250854
1969-03-15,-0.799002647399902
1969-04-15,-2.83454251289368
1969-05-15,-5.08948373794556
1969-06-15,-5.68893814086914
1969-07-15,-6.42579460144043
1969-08-15,-5.14834403991699
1969-09-15,-3.23575520515442
1969-10-15,-5.05737400054932
1969-11-15,-2.86347222328186
1969-12-15,-4.46635675430298
1970-01-15,-4.82855415344238
1970-02-15,-3.51834058761597
1970-03-15,-2.15233421325684
1970-04-15,-6.65820121765137
1970-05-15,-6.30211353302002
1970-06-15,-4.75204133987427
1970-07-15,-5.32926845550537
1970-08-15,-5.40456962585449
1970-09-15,-3.69557929039001
1970-10-15,-4.23462438583374
1970-11-15,-3.35078620910645
1970-12-15,-5.19376182556152
1971-01-15,-1.68500971794128
1971-02-15,-3.93302655220032
1971-03-15,-3.36975479125977
1971-04-15,-5.7999415397644
1971-05-15,-3.99859809875488
1971-06-15,-4.22701072692871
1971-07-15,-6.04104709625244
1971-08-15,-6.45519065856934
1971-09-15,-4.99394798278809
1971-10-15,-3.14003229141235
1971-11-15,-2.88431692123413
1971-12-15,-6.69842863082886
1972-01-15,-3.55380153656006
1972-02-15,-3.24876141548157
1972-03-15,-2.01339769363403
1972-04-15,-4.09918928146362
1972-05-15,-6.29754018783569
1972-06-15,-6.05244636535645
1972-07-15,-4.93252944946289
1972-08-15,-6.66206645965576
1972-09-15,-2.4043824672699
1972-10-15,-0.900338172912598
1972-11-15,-2.28994274139404
1972-12-15,-3.67015933990479
1973-01-15,-2.57280945777893
1973-02-15,-7.73877000808716
1973-03-15,-2.41532111167908
1973-04-15,-3.64788746833801
1973-05-15,-6.56584358215332
1973-06-15,-5.27297782897949
1973-07-15,-5.50252389907837
1973-08-15,-4.72027254104614
1973-09-15,-5.08735704421997
1973-10-15,-2.99445676803589
1973-11-15,-4.56492853164673
1973-12-15,-7.77123689651489
1974-01-15,-0.562686026096344
1974-02-15,-1.98297870159149
1974-03-15,-3.17518091201782
1974-04-15,-4.31568336486816
1974-05-15,-6.00171804428101
1974-06-15,-4.56141185760498
1974-07-15,-5.17154216766357
1974-08-15,-5.28325080871582
1974-09-15,-4.7968864440918
1974-10-15,-4.86656904220581
1974-11-15,-5.33180665969849
1974-12-15,-3.30697083473206
1975-01-15,-1.77053773403168
1975-02-15,-9.23321914672852
1975-03-15,-3.61978101730347
1975-04-15,-4.05061292648315
1975-05-15,-5.38662433624268
1975-06-15,-6.77012157440186
1975-07-15,-8.50387859344482
1975-08-15,-3.58134841918945
1975-09-15,-4.29676055908203
1975-10-15,-2.59888029098511
1975-11-15,-2.00994300842285
1975-12-15,-3.27427196502686
1976-01-15,-1.87881255149841
1976-02-15,-4.67444705963135
1976-03-15,-5.36269283294678
1976-04-15,-4.26171970367432
1976-05-15,-3.88489294052124
1976-06-15,-5.08377170562744
1976-07-15,-7.47196960449219
1976-08-15,-5.04334354400635
1976-09-15,-6.29903316497803
1976-10-15,-2.49503087997437
1976-11-15,-6.40896940231323
1976-12-15,-3.1521782875061
1977-01-15,-4.2735161781311
1977-02-15,-4.23204755783081
1977-03-15,-3.76740002632141
1977-04-15,-4.71529912948608
1977-05-15,-6.04154586791992
1977-06-15,-4.81904935836792
1977-07-15,-5.64533233642578
1977-08-15,-5.99354362487793
1977-09-15,-4.19006776809692
1977-10-15,-1.53386783599854
1977-11-15,-1.69982755184174
1977-12-15,-2.97683668136597
1978-01-15,-3.33612298965454
1978-02-15,-3.38639760017395
1978-03-15,-3.92254900932312
1978-04-15,-6.18859434127808
1978-05-15,-1.72536826133728
1978-06-15,-4.0541934967041
1978-07-15,-5.83527755737305
1978-08-15,-4.18725872039795
1978-09-15,-2.19672250747681
1978-10-15,-4.0541467666626
1978-11-15,-2.2083420753479
1978-12-15,-2.20608711242676
1979-01-15,-1.67817664146423
1979-02-15,-3.87351202964783
1979-03-15,-3.99976539611816
1979-04-15,-4.93327856063843
1979-05-15,-3.44560408592224
1979-06-15,-5.03014135360718
1979-07-15,-5.26909685134888
1979-08-15,-7.01733493804932
1979-09-15,-4.91493940353394
1979-10-15,-3.67472267150879
1979-11-15,-2.22094678878784
1979-12-15,-4.46808481216431
1980-01-15,-1.41461002826691
1980-02-15,-4.3188943862915
1980-03-15,-2.11484599113464
1980-04-15,-3.35662651062012
1980-05-15,-7.43664646148682
1980-06-15,-5.90065670013428
1980-07-15,-5.45128488540649
1980-08-15,-5.07918500900269
1980-09-15,-3.97837376594543
1980-10-15,-3.01892256736755
1980-11-15,-3.54905009269714
1980-12-15,-3.78319716453552
1981-01-15,-3.06219935417175
1981-02-15,-3.19982647895813
1981-03-15,-5.11109733581543
1981-04-15,-2.30057525634766
1981-05-15,-6.19596767425537
1981-06-15,-5.13757467269897
1981-07-15,-7.8804783821106
1981-08-15,-4.09825897216797
1981-09-15,-1.88831746578217
1981-10-15,-2.57329487800598
1981-11-15,-6.19994878768921
1981-12-15,-4.7349419593811
1982-01-15,-1.06128823757172
1982-02-15,-7.33206844329834
1982-03-15,-2.86860156059265
1982-04-15,-3.64431381225586
1982-05-15,-4.3320484161377
1982-06-15,-5.89422655105591
1982-07-15,-4.40819787979126
1982-08-15,-4.92244529724121
1982-09-15,-2.16738820075989
1982-10-15,-1.02114641666412
1982-11-15,-2.8309965133667
1982-12-15,-4.61499834060669
1983-01-15,-3.63432836532593
1983-02-15,-5.07720327377319
1983-03-15,-4.91052484512329
1983-04-15,-5.42211771011353
1983-05-15,-6.39227056503296
1983-06-15,-3.54595899581909
1983-07-15,-5.23017835617065
1983-08-15,-5.99075317382812
1983-09-15,-2.93222594261169
1983-10-15,-5.0677170753479
1983-11-15,-4.26197528839111
1983-12-15,-4.53068065643311
1984-01-15,-2.92635369300842
1984-02-15,-2.76826643943787
1984-03-15,-1.80985057353973
1984-04-15,-8.34738636016846
1984-05-15,-5.51163625717163
1984-06-15,-4.35165977478027
1984-07-15,-5.50689029693604
1984-08-15,-6.312087059021
1984-09-15,-4.10923051834106
1984-10-15,-2.50873112678528
1984-11-15,-3.39736557006836
1984-12-15,-3.80772018432617
1985-01-15,-2.31947684288025
1985-02-15,-6.89669704437256
1985-03-15,-6.10591602325439
1985-04-15,-2.31062436103821
1985-05-15,-5.19347953796387
1985-06-15,-4.08147859573364
1985-07-15,-7.87485456466675
1985-08-15,-5.02339315414429
1985-09-15,-3.73054504394531
1985-10-15,-2.17225933074951
1985-11-15,-1.90202379226685
1985-12-15,-3.62858200073242
1986-01-15,-1.96526741981506
1986-02-15,-0.488347113132477
1986-03-15,-1.80726790428162
1986-04-15,-5.80271339416504
1986-05-15,-4.17162704467773
1986-06-15,-6.72736644744873
1986-07-15,-7.01926231384277
1986-08-15,-4.80619239807129
1986-09-15,-4.65109062194824
1986-10-15,-2.39632058143616
1986-11-15,-2.90158867835999
1986-12-15,-1.20293056964874
1987-01-15,-4.44877672195435
1987-02-15,-0.734239339828491
1987-03-15,-3.84545516967773
1987-04-15,-4.08109951019287
1987-05-15,-6.51922273635864
1987-06-15,-8.4103832244873
1987-07-15,-4.68938064575195
1987-08-15,-4.64593124389648
1987-09-15,-4.6667275428772
1987-10-15,-3.76232409477234
1987-11-15,-6.07857513427734
1987-12-15,-2.88513803482056
1988-01-15,0.157247319817543
1988-02-15,-3.92835998535156
1988-03-15,-7.3714804649353
1988-04-15,-4.23948955535889
1988-05-15,-2.037353515625
1988-06-15,-5.09132194519043
1988-07-15,-8.93829154968262
1988-08-15,-4.703200340271
1988-09-15,-4.14319515228271
1988-10-15,-4.70185613632202
1988-11-15,-3.2884693145752
1988-12-15,-3.88176941871643
1989-01-15,-2.09293794631958
1989-02-15,-2.21542406082153
1989-03-15,-2.71530485153198
1989-04-15,-2.94380760192871
1989-05-15,-8.1400260925293
1989-06-15,-6.47571420669556
1989-07-15,-4.6120343208313
1989-08-15,-5.52696132659912
1989-09-15,-3.38545751571655
1989-10-15,-3.91747641563416
1989-11-15,-5.38504362106323
1989-12-15,-5.78499269485474
1990-01-15,-5.12752056121826
1990-02-15,-3.03537654876709
1990-03-15,-5.4306435585022
1990-04-15,-3.3580048084259
1990-05-15,-4.99370002746582
1990-06-15,-7.47254943847656
1990-07-15,-5.75499582290649
1990-08-15,-4.30654096603394
1990-09-15,-2.92456316947937
1990-10-15,-0.159942120313644
1990-11-15,-4.95059537887573
1990-12-15,-2.33409190177917
1991-01-15,-5.83331346511841
1991-02-15,-3.39352035522461
1991-03-15,-6.37913274765015
1991-04-15,-3.21062326431274
1991-05-15,-5.47388553619385
1991-06-15,-6.92287921905518
1991-07-15,-6.66282510757446
1991-08-15,-5.72325229644775
1991-09-15,-4.42850971221924
1991-10-15,-3.42647981643677
1991-11-15,0.125808522105217
1991-12-15,-1.47361552715302
1992-01-15,-1.36229741573334
1992-02-15,-2.47544813156128
1992-03-15,-4.59903430938721
1992-04-15,-4.94193267822266
1992-05-15,-4.13561201095581
1992-06-15,-6.07908964157104
1992-07-15,-5.2067756652832
1992-08-15,-5.17923831939697
1992-09-15,-3.01248097419739
1992-10-15,-1.27150774002075
1992-11-15,-4.37227821350098
1992-12-15,-1.2909824848175
1993-01-15,-2.32964563369751
1993-02-15,-4.24886894226074
1993-03-15,-5.1340126991272
1993-04-15,-3.05167675018311
1993-05-15,-3.52804255485535
1993-06-15,-5.96653842926025
1993-07-15,-5.36342716217041
1993-08-15,-5.64830350875854
1993-09-15,-4.35183048248291
1993-10-15,-1.30571186542511
1993-11-15,-3.39559888839722
1993-12-15,-2.68003273010254
1994-01-15,-5.82685852050781
1994-02-15,-2.373703956604
1994-03-15,-5.04263639450073
1994-04-15,-4.70837688446045
1994-05-15,-8.31359195709229
1994-06-15,-6.38688802719116
1994-07-15,-5.39496850967407
1994-08-15,-4.2998948097229
1994-09-15,-3.85714507102966
1994-10-15,-2.47145891189575
1994-11-15,-3.87728834152222
1994-12-15,-6.57608652114868
1995-01-15,-3.94800543785095
1995-02-15,-3.64110517501831
1995-03-15,-2.38235116004944
1995-04-15,-5.60310459136963
1995-05-15,-3.60526704788208
1995-06-15,-5.82084655761719
1995-07-15,-5.44866514205933
1995-08-15,-5.04980087280273
1995-09-15,-3.66664958000183
1995-10-15,-3.22952508926392
1995-11-15,-3.01450204849243
1995-12-15,-2.47574472427368
1996-01-15,-4.16154670715332
1996-02-15,-6.50121974945068
1996-03-15,-4.51610326766968
1996-04-15,-2.82952380180359
1996-05-15,-4.4924898147583
1996-06-15,-6.70707988739014
1996-07-15,-5.95180559158325
1996-08-15,-5.04040575027466
1996-09-15,-2.53011989593506
1996-10-15,-5.11980199813843
1996-11-15,-4.07602214813232
1996-12-15,-5.35338973999023
1997-01-15,-2.76792192459106
1997-02-15,-4.72762489318848
1997-03-15,-2.16762375831604
1997-04-15,-4.5945348739624
1997-05-15,-6.54868793487549
1997-06-15,-4.82545328140259
1997-07-15,-5.33312177658081
1997-08-15,-6.61851024627686
1997-09-15,-2.65050959587097
1997-10-15,-3.57223200798035
1997-11-15,-2.52921557426453
1997-12-15,-3.09548497200012
1998-01-15,-2.40501523017883
1998-02-15,-4.37619161605835
1998-03-15,-3.0310115814209
1998-04-15,-2.97754001617432
1998-05-15,-4.35595083236694
1998-06-15,-5.15452098846436
1998-07-15,-5.4712495803833
1998-08-15,-5.14304399490356
1998-09-15,-5.19326686859131
1998-10-15,-2.23534798622131
1998-11-15,-2.04291224479675
1998-12-15,-3.94738507270813
1999-01-15,-4.16287994384766
1999-02-15,-3.17904424667358
1999-03-15,-3.97036814689636
1999-04-15,-6.48982095718384
1999-05-15,-3.84799599647522
1999-06-15,-3.80009365081787
1999-07-15,-3.77525305747986
1999-08-15,-8.05852127075195
1999-09-15,-4.63359069824219
1999-10-15,-3.98166561126709
1999-11-15,-1.22075891494751
1999-12-15,-3.0821578502655
2000-01-15,-8.91586875915527
2000-02-15,-4.34459781646729
2000-03-15,-4.53436374664307
2000-04-15,-4.76852941513062
2000-05-15,-4.63710975646973
2000-06-15,-5.50885534286499
2000-07-15,-4.27351951599121
2000-08-15,-4.94666194915771
2000-09-15,-3.62387943267822
2000-10-15,-5.3125901222229
2000-11-15,-3.89951634407043
2000-12-15,-1.05065202713013
2001-01-15,-4.27283525466919
2001-02-15,-4.37133741378784
2001-03-15,-4.91346597671509
2001-04-15,-4.52617073059082
2001-05-15,-3.75876903533936
2001-06-15,-5.04361534118652
2001-07-15,-6.29041719436646
2001-08-15,-5.89110279083252
2001-09-15,-4.48267269134521
2001-10-15,-2.73780274391174
2001-11-15,-4.11954069137573
2001-12-15,-4.47617149353027
2002-01-15,-2.91000962257385
2002-02-15,-1.90581929683685
2002-03-15,-6.15303993225098
2002-04-15,-6.23568248748779
2002-05-15,-5.3718843460083
2002-06-15,-5.9608302116394
2002-07-15,-6.58720922470093
2002-08-15,-4.34416484832764
2002-09-15,-4.14275550842285
2002-10-15,-1.75389540195465
2002-11-15,0.536027193069458
2002-12-15,-2.41249918937683
2003-01-15,-2.79782366752625
2003-02-15,-0.717850029468536
2003-03-15,-1.711501121521
2003-04-15,-3.21512413024902
2003-05-15,-4.27510547637939
2003-06-15,-4.5450005531311
2003-07-15,-6.51730394363403
2003-08-15,-5.46717166900635
2003-09-15,-4.31699657440186
2003-10-15,-4.59485912322998
2003-11-15,-3.78555750846863
2003-12-15,-5.21603679656982
2004-01-15,-2.70535516738892
2004-02-15,-3.91520071029663
2004-03-15,-5.41636610031128
2004-04-15,-2.9988865852356
2004-05-15,-4.63232660293579
2004-06-15,-4.1204137802124
2004-07-15,-4.69895553588867
2004-08-15,-4.84562158584595
2004-09-15,-2.54490423202515
2004-10-15,-4.19470119476318
2004-11-15,-4.4969630241394
2004-12-15,-4.3292121887207
2005-01-15,-2.46051406860352
2005-02-15,-1.81364715099335
2005-03-15,-6.00149202346802
2005-04-15,-1.59898591041565
2005-05-15,-4.84355211257935
2005-06-15,-5.16002082824707
2005-07-15,-4.76920032501221
2005-08-15,-4.29194068908691
2005-09-15,-4.12191820144653
2005-10-15,-3.04069232940674
2005-11-15,-3.09086465835571
2005-12-15,-2.6789026260376
2006-01-15,-4.67063236236572
2006-02-15,-5.36235761642456
2006-03-15,-3.11833047866821
2006-04-15,-4.59109163284302
2006-05-15,-4.44877910614014
2006-06-15,-5.05774879455566
2006-07-15,-5.08524322509766
2006-08-15,-5.23744964599609
2006-09-15,-4.45767545700073
2006-10-15,-2.30355095863342
2006-11-15,-4.57281303405762
2006-12-15,-2.90924954414368
2007-01-15,-1.32084214687347
2007-02-15,-4.37192726135254
2007-03-15,-3.83897805213928
2007-04-15,-3.89409637451172
2007-05-15,-4.75880146026611
2007-06-15,-5.71631383895874
2007-07-15,-7.5540337562561
2007-08-15,-6.56834602355957
2007-09-15,-3.54362106323242
2007-10-15,-4.3125467300415
2007-11-15,-3.84842967987061
2007-12-15,-4.01532363891602
2008-01-15,-2.79036116600037
2008-02-15,-4.15004396438599
2008-03-15,-5.09883975982666
2008-04-15,-3.5459144115448
2008-05-15,-6.76298332214355
2008-06-15,-5.82449960708618
2008-07-15,-5.55675363540649
2008-08-15,-5.61217164993286
2008-09-15,-4.28649473190308
2008-10-15,-2.87713241577148
2008-11-15,-3.84771394729614
2008-12-15,-3.41323232650757
2009-01-15,-5.40655326843262
2009-02-15,-1.9744713306427
2009-03-15,-3.85272192955017
2009-04-15,-4.09088802337646
2009-05-15,-5.037437915802
2009-06-15,-5.56051158905029
2009-07-15,-4.2284631729126
2009-08-15,-5.83658599853516
2009-09-15,-3.20807671546936
2009-10-15,-4.80749177932739
2009-11-15,-2.80591678619385
2009-12-15,-1.46547198295593
2010-01-15,-4.25743770599365
2010-02-15,-4.53524112701416
2010-03-15,-4.16269397735596
2010-04-15,-3.14538049697876
2010-05-15,-5.07787799835205
2010-06-15,-6.7326865196228
2010-07-15,-6.55713081359863
2010-08-15,-4.69244146347046
2010-09-15,-2.86003470420837
2010-10-15,-2.43522787094116
2010-11-15,-4.05258846282959
2010-12-15,-5.19611072540283
2011-01-15,-6.5758228302002
2011-02-15,-5.28295946121216
2011-03-15,-4.40231370925903
2011-04-15,-3.64591598510742
2011-05-15,-2.91343760490417
2011-06-15,-4.48948287963867
2011-07-15,-7.25041723251343
2011-08-15,-4.78507852554321
2011-09-15,-4.18363571166992
2011-10-15,-4.19340419769287
2011-11-15,-2.41108226776123
2011-12-15,-2.9700345993042
